site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MPT020,B1,Foz,ERICSSON,41.166046,-8.678221,0,7,normalized time-series kmeans (4g)
MPT015,B1,Foz,ERICSSON,41.149363,-8.671653,0,7,normalized time-series kmeans (4g)
MPT018,B1,Foz,ERICSSON,41.149073,-8.664945,6,0,normalized time-series kmeans (4g)
MPT022,B1,Foz,ERICSSON,41.155866,-8.664221,5,5,normalized time-series kmeans (4g)
MPT016,B1,Foz,ERICSSON,41.152348,-8.678048,7,4,normalized time-series kmeans (4g)
MPT019,B1,Foz,ERICSSON,41.173163,-8.672154,8,13,normalized time-series kmeans (4g)
MPT023,B1,Foz,ERICSSON,41.170546,-8.667399,8,13,normalized time-series kmeans (4g)
MPT021,B1,Foz,ERICSSON,41.162988,-8.665969,7,4,normalized time-series kmeans (4g)
MPT013,B1,Foz,ERICSSON,41.157971,-8.679893,0,7,normalized time-series kmeans (4g)
MPT017,B1,Foz,ERICSSON,41.154911,-8.674688,8,13,normalized time-series kmeans (4g)
MPT014,B1,Foz,ERICSSON,41.16203,-8.683841,7,4,normalized time-series kmeans (4g)
MPT447,B1,Aves,ERICSSON,41.357498,-8.390224,2,14,normalized time-series kmeans (4g)
MBR150,B1,Aves,ERICSSON,41.393889,-8.356844,1,12,normalized time-series kmeans (4g)
MBR151,B1,Aves,ERICSSON,41.378121,-8.353213,13,10,normalized time-series kmeans (4g)
MBR003,B1,Aves,ERICSSON,41.36755,-8.369689,7,4,normalized time-series kmeans (4g)
MBR005,B1,Aves,ERICSSON,41.379335,-8.419911,7,4,normalized time-series kmeans (4g)
MBR009,B1,Aves,ERICSSON,41.440049,-8.413708,7,4,normalized time-series kmeans (4g)
MBR011,B1,Aves,ERICSSON,41.370479,-8.394351,8,13,normalized time-series kmeans (4g)
MBR010,B1,Aves,ERICSSON,41.408256,-8.372512,1,12,normalized time-series kmeans (4g)
MPT026,B1,Aves,ERICSSON,41.373147,-8.34285,12,8,normalized time-series kmeans (4g)
MBR008,B1,Aves,ERICSSON,41.393361,-8.387251,7,4,normalized time-series kmeans (4g)
MBR006,B1,Aves,ERICSSON,41.401787,-8.329737,2,14,normalized time-series kmeans (4g)
MBR002,B1,Aves,ERICSSON,41.378166,-8.31485,7,4,normalized time-series kmeans (4g)
MBR007,B1,Aves,ERICSSON,41.416222,-8.404518,7,4,normalized time-series kmeans (4g)
MBR004,B1,Aves,ERICSSON,41.430191,-8.427285,7,4,normalized time-series kmeans (4g)
MBR001,B1,Aves,ERICSSON,41.425388,-8.356287,7,4,normalized time-series kmeans (4g)
MBR031,B1,Fafe,ERICSSON,41.408944,-8.231197,8,13,normalized time-series kmeans (4g)
MBR025,B1,Fafe,ERICSSON,41.422356,-8.197757,2,14,normalized time-series kmeans (4g)
MBR026,B1,Fafe,ERICSSON,41.397841,-8.151597,8,13,normalized time-series kmeans (4g)
MPT503,B1,Fafe,ERICSSON,41.386711,-8.230861,8,13,normalized time-series kmeans (4g)
MBR030,B1,Fafe,ERICSSON,41.496694,-8.208317,1,12,normalized time-series kmeans (4g)
MPT124,B1,Fafe,ERICSSON,41.364852,-8.223262,9,9,normalized time-series kmeans (4g)
MBR035,B1,Fafe,ERICSSON,41.455952,-8.138951,13,10,normalized time-series kmeans (4g)
MBR034,B1,Fafe,ERICSSON,41.460349,-8.183627,12,8,normalized time-series kmeans (4g)
MBR033,B1,Fafe,ERICSSON,41.4543,-8.214017,10,1,normalized time-series kmeans (4g)
MBR029,B1,Fafe,ERICSSON,41.474223,-8.162686,14,11,normalized time-series kmeans (4g)
MBR028,B1,Fafe,ERICSSON,41.407161,-8.262334,7,4,normalized time-series kmeans (4g)
MBR032,B1,Fafe,ERICSSON,41.449474,-8.17069,6,0,normalized time-series kmeans (4g)
MPT115,B1,Fafe,ERICSSON,41.36798,-8.189465,6,0,normalized time-series kmeans (4g)
MPT120,B1,Fafe,ERICSSON,41.362921,-8.201658,6,0,normalized time-series kmeans (4g)
MBR027,B1,Fafe,ERICSSON,41.443887,-8.180362,4,6,normalized time-series kmeans (4g)
MPT078,B1,Maia,ERICSSON,41.246603,-8.620979,1,12,normalized time-series kmeans (4g)
MPT083,B1,Maia,ERICSSON,41.237622,-8.640399,5,5,normalized time-series kmeans (4g)
MPT085,B1,Maia,ERICSSON,41.222607,-8.62107,13,10,normalized time-series kmeans (4g)
MPT075,B1,Maia,ERICSSON,41.238471,-8.608091,8,13,normalized time-series kmeans (4g)
MPT086,B1,Maia,ERICSSON,41.233546,-8.622164,5,5,normalized time-series kmeans (4g)
MPT090,B1,Maia,ERICSSON,41.230687,-8.613077,13,10,normalized time-series kmeans (4g)
MPT084,B1,Maia,ERICSSON,41.224139,-8.608009,8,13,normalized time-series kmeans (4g)
MPT073,B1,Maia,ERICSSON,41.231371,-8.623728,5,5,normalized time-series kmeans (4g)
MPT079,B1,Maia,ERICSSON,41.218693,-8.639142,0,7,normalized time-series kmeans (4g)
MAV010,B1,Ovar,ERICSSON,40.836019,-8.592264,10,1,normalized time-series kmeans (4g)
MAV008,B1,Ovar,ERICSSON,40.925011,-8.604794,13,10,normalized time-series kmeans (4g)
MAV006,B1,Ovar,ERICSSON,40.899197,-8.598121,13,10,normalized time-series kmeans (4g)
MAV003,B1,Ovar,ERICSSON,40.873199,-8.67213,14,11,normalized time-series kmeans (4g)
MAV007,B1,Ovar,ERICSSON,40.856528,-8.568967,8,13,normalized time-series kmeans (4g)
MAV002,B1,Ovar,ERICSSON,40.88847,-8.614591,5,5,normalized time-series kmeans (4g)
MAV009,B1,Ovar,ERICSSON,40.865468,-8.627005,7,4,normalized time-series kmeans (4g)
MAV001,B1,Ovar,ERICSSON,40.859888,-8.628662,2,14,normalized time-series kmeans (4g)
MAV005,B1,Ovar,ERICSSON,40.940102,-8.603136,9,9,normalized time-series kmeans (4g)
MAV004,B1,Ovar,ERICSSON,40.85767,-8.61153,1,12,normalized time-series kmeans (4g)
MPT334,B1,Antas,ERICSSON,41.171043,-8.573588,7,4,normalized time-series kmeans (4g)
MPT330,B1,Antas,ERICSSON,41.148904,-8.57192,13,10,normalized time-series kmeans (4g)
MPT324,B1,Antas,ERICSSON,41.160616,-8.592142,11,2,normalized time-series kmeans (4g)
MPT322,B1,Antas,ERICSSON,41.167266,-8.588932,14,11,normalized time-series kmeans (4g)
MPT323,B1,Antas,ERICSSON,41.161011,-8.578017,3,3,normalized time-series kmeans (4g)
MPT335,B1,Antas,ERICSSON,41.173804,-8.588545,3,3,normalized time-series kmeans (4g)
MPT331,B1,Antas,ERICSSON,41.148082,-8.583485,6,0,normalized time-series kmeans (4g)
MPT333,B1,Antas,ERICSSON,41.169556,-8.597179,0,7,normalized time-series kmeans (4g)
MPT336,B1,Antas,ERICSSON,41.165939,-8.594731,0,7,normalized time-series kmeans (4g)
MPT325,B1,Antas,ERICSSON,41.155915,-8.580074,5,5,normalized time-series kmeans (4g)
MBR054,B1,Brito,ERICSSON,41.550358,-8.329989,14,11,normalized time-series kmeans (4g)
MBR051,B1,Brito,ERICSSON,41.472373,-8.384733,1,12,normalized time-series kmeans (4g)
MBR053,B1,Brito,ERICSSON,41.463996,-8.33295,12,8,normalized time-series kmeans (4g)
MBR058,B1,Brito,ERICSSON,41.485103,-8.319677,10,1,normalized time-series kmeans (4g)
MBR059,B1,Brito,ERICSSON,41.452155,-8.357292,6,0,normalized time-series kmeans (4g)
MBR052,B1,Brito,ERICSSON,41.486649,-8.3518,6,0,normalized time-series kmeans (4g)
MBR056,B1,Brito,ERICSSON,41.516953,-8.312189,4,6,normalized time-series kmeans (4g)
MBR057,B1,Brito,ERICSSON,41.520777,-8.355007,4,6,normalized time-series kmeans (4g)
MBR055,B1,Brito,ERICSSON,41.444146,-8.385035,0,7,normalized time-series kmeans (4g)
MBR050,B1,Brito,ERICSSON,41.537548,-8.367859,1,12,normalized time-series kmeans (4g)
MPT449,B1,Trofa,ERICSSON,41.34199,-8.539676,0,7,normalized time-series kmeans (4g)
MBR040,B1,Trofa,ERICSSON,41.372297,-8.608078,2,14,normalized time-series kmeans (4g)
MPT127,B1,Trofa,ERICSSON,41.311372,-8.630496,12,8,normalized time-series kmeans (4g)
MPT128,B1,Trofa,ERICSSON,41.338481,-8.553327,6,0,normalized time-series kmeans (4g)
MPT129,B1,Trofa,ERICSSON,41.330089,-8.671821,8,13,normalized time-series kmeans (4g)
MBR041,B1,Trofa,ERICSSON,41.356677,-8.551123,8,13,normalized time-series kmeans (4g)
MBR047,B1,Trofa,ERICSSON,41.361515,-8.567732,9,9,normalized time-series kmeans (4g)
MPT132,B1,Trofa,ERICSSON,41.362515,-8.697602,13,10,normalized time-series kmeans (4g)
MPT126,B1,Trofa,ERICSSON,41.311363,-8.59069,7,4,normalized time-series kmeans (4g)
MPT125,B1,Trofa,ERICSSON,41.336222,-8.560764,6,0,normalized time-series kmeans (4g)
MPT131,B1,Trofa,ERICSSON,41.372358,-8.664386,12,8,normalized time-series kmeans (4g)
MAV092,B1,Vagos,ERICSSON,40.547299,-8.718402,2,14,normalized time-series kmeans (4g)
MAV096,B1,Vagos,ERICSSON,40.544046,-8.647855,2,14,normalized time-series kmeans (4g)
MAV093,B1,Vagos,ERICSSON,40.499938,-8.608456,14,11,normalized time-series kmeans (4g)
MAV202,B1,Vagos,ERICSSON,40.499499,-8.571329,2,14,normalized time-series kmeans (4g)
MAV090,B1,Vagos,ERICSSON,40.521614,-8.598284,2,14,normalized time-series kmeans (4g)
MAV214,B1,Vagos,ERICSSON,40.471662,-8.640368,1,12,normalized time-series kmeans (4g)
MAV095,B1,Vagos,ERICSSON,40.577658,-8.648471,14,11,normalized time-series kmeans (4g)
MCO093,B1,Vagos,ERICSSON,40.457151,-8.574172,10,1,normalized time-series kmeans (4g)
MAV084,B1,Vagos,ERICSSON,40.563071,-8.616192,8,13,normalized time-series kmeans (4g)
MAV097,B1,Vagos,ERICSSON,40.555992,-8.681986,12,8,normalized time-series kmeans (4g)
MAV087,B1,Vagos,ERICSSON,40.477108,-8.68762,4,6,normalized time-series kmeans (4g)
MAV104,B1,Vagos,ERICSSON,40.505093,-8.679169,13,10,normalized time-series kmeans (4g)
MCO092,B1,Vagos,ERICSSON,40.448213,-8.700147,12,8,normalized time-series kmeans (4g)
MAV108,B1,Agueda,ERICSSON,40.624761,-8.46813,14,11,normalized time-series kmeans (4g)
MAV109,B1,Agueda,ERICSSON,40.564302,-8.477645,12,8,normalized time-series kmeans (4g)
MAV119,B1,Agueda,ERICSSON,40.548256,-8.397735,2,14,normalized time-series kmeans (4g)
MAV122,B1,Agueda,ERICSSON,40.535525,-8.367114,1,12,normalized time-series kmeans (4g)
MAV106,B1,Agueda,ERICSSON,40.638368,-8.529303,1,12,normalized time-series kmeans (4g)
MAV107,B1,Agueda,ERICSSON,40.562007,-8.450814,12,8,normalized time-series kmeans (4g)
MAV117,B1,Agueda,ERICSSON,40.59504,-8.495949,10,1,normalized time-series kmeans (4g)
MAV110,B1,Agueda,ERICSSON,40.592532,-8.465029,0,7,normalized time-series kmeans (4g)
MAV120,B1,Agueda,ERICSSON,40.544311,-8.450238,12,8,normalized time-series kmeans (4g)
MAV113,B1,Agueda,ERICSSON,40.579113,-8.435657,0,7,normalized time-series kmeans (4g)
MBR144,B1,Amares,ERICSSON,41.590117,-8.426237,1,12,normalized time-series kmeans (4g)
MBR129,B1,Amares,ERICSSON,41.625243,-8.391444,14,11,normalized time-series kmeans (4g)
MBR167,B1,Amares,ERICSSON,41.601356,-8.458558,14,11,normalized time-series kmeans (4g)
MBR127,B1,Amares,ERICSSON,41.608624,-8.419263,4,6,normalized time-series kmeans (4g)
MBR125,B1,Amares,ERICSSON,41.59537,-8.413047,1,12,normalized time-series kmeans (4g)
MBR122,B1,Amares,ERICSSON,41.634908,-8.345718,4,6,normalized time-series kmeans (4g)
MBR124,B1,Amares,ERICSSON,41.600934,-8.363545,8,13,normalized time-series kmeans (4g)
MBR132,B1,Amares,ERICSSON,41.591202,-8.446031,9,9,normalized time-series kmeans (4g)
MBR131,B1,Amares,ERICSSON,41.573893,-8.403381,1,12,normalized time-series kmeans (4g)
MBR121,B1,Amares,ERICSSON,41.568084,-8.38644,12,8,normalized time-series kmeans (4g)
MBR130,B1,Amares,ERICSSON,41.574677,-8.366466,7,4,normalized time-series kmeans (4g)
MBR123,B1,Amares,ERICSSON,41.583158,-8.434991,8,13,normalized time-series kmeans (4g)
MBR136,B1,Apulia,ERICSSON,41.51465,-8.648289,1,12,normalized time-series kmeans (4g)
MBR137,B1,Apulia,ERICSSON,41.486289,-8.56554,8,13,normalized time-series kmeans (4g)
MBR067,B1,Apulia,ERICSSON,41.485877,-8.717621,1,12,normalized time-series kmeans (4g)
MBR078,B1,Apulia,ERICSSON,41.476137,-8.566121,7,4,normalized time-series kmeans (4g)
MPT210,B1,Apulia,ERICSSON,41.410882,-8.672717,1,12,normalized time-series kmeans (4g)
MBR070,B1,Apulia,ERICSSON,41.485678,-8.778784,1,12,normalized time-series kmeans (4g)
MPT209,B1,Apulia,ERICSSON,41.425437,-8.776198,7,4,normalized time-series kmeans (4g)
MBR064,B1,Apulia,ERICSSON,41.455053,-8.599091,12,8,normalized time-series kmeans (4g)
MBR074,B1,Apulia,ERICSSON,41.478183,-8.538727,1,12,normalized time-series kmeans (4g)
MBR063,B1,Apulia,ERICSSON,41.50916,-8.689432,1,12,normalized time-series kmeans (4g)
MBR066,B1,Apulia,ERICSSON,41.422556,-8.624926,10,1,normalized time-series kmeans (4g)
MPT208,B1,Apulia,ERICSSON,41.434502,-8.715102,10,1,normalized time-series kmeans (4g)
MBR072,B1,Apulia,ERICSSON,41.523922,-8.547751,10,1,normalized time-series kmeans (4g)
MBR065,B1,Apulia,ERICSSON,41.494646,-8.59306,4,6,normalized time-series kmeans (4g)
MPT349,B1,Areosa,ERICSSON,41.186571,-8.580618,3,3,normalized time-series kmeans (4g)
MPT348,B1,Areosa,ERICSSON,41.19994,-8.585959,14,11,normalized time-series kmeans (4g)
MPT341,B1,Areosa,ERICSSON,41.17857,-8.567959,1,12,normalized time-series kmeans (4g)
MPT352,B1,Areosa,ERICSSON,41.193884,-8.595322,7,4,normalized time-series kmeans (4g)
MPT354,B1,Areosa,ERICSSON,41.190203,-8.596323,7,4,normalized time-series kmeans (4g)
MPT353,B1,Areosa,ERICSSON,41.19385,-8.578413,8,13,normalized time-series kmeans (4g)
MPT343,B1,Areosa,ERICSSON,41.179485,-8.594219,5,5,normalized time-series kmeans (4g)
MPT351,B1,Areosa,ERICSSON,41.178462,-8.582458,3,3,normalized time-series kmeans (4g)
MPT342,B1,Areosa,ERICSSON,41.184381,-8.604397,5,5,normalized time-series kmeans (4g)
MAV116,B1,Canedo,ERICSSON,41.020184,-8.476629,13,10,normalized time-series kmeans (4g)
MAV111,B1,Canedo,ERICSSON,40.951967,-8.513989,13,10,normalized time-series kmeans (4g)
MAV118,B1,Canedo,ERICSSON,40.988432,-8.483014,10,1,normalized time-series kmeans (4g)
MAV115,B1,Canedo,ERICSSON,40.968568,-8.517908,12,8,normalized time-series kmeans (4g)
MPT298,B1,Canedo,ERICSSON,41.068832,-8.477791,1,12,normalized time-series kmeans (4g)
MPT299,B1,Canedo,ERICSSON,41.065156,-8.424607,10,1,normalized time-series kmeans (4g)
MPT409,B1,Covelo,ERICSSON,41.167468,-8.61143,8,13,normalized time-series kmeans (4g)
MPT384,B1,Covelo,ERICSSON,41.163916,-8.621418,8,13,normalized time-series kmeans (4g)
MPT367,B1,Covelo,ERICSSON,41.166101,-8.602395,11,2,normalized time-series kmeans (4g)
MPT381,B1,Covelo,ERICSSON,41.171695,-8.626514,6,0,normalized time-series kmeans (4g)
MPT369,B1,Covelo,ERICSSON,41.163711,-8.631255,11,2,normalized time-series kmeans (4g)
MPT365,B1,Covelo,ERICSSON,41.172428,-8.605886,11,2,normalized time-series kmeans (4g)
MPT371,B1,Covelo,ERICSSON,41.170816,-8.608744,0,7,normalized time-series kmeans (4g)
MPT368,B1,Covelo,ERICSSON,41.163707,-8.613459,11,2,normalized time-series kmeans (4g)
MPT385,B1,Covelo,ERICSSON,41.17109,-8.615107,7,4,normalized time-series kmeans (4g)
MPT376,B1,Covelo,ERICSSON,41.16635,-8.628403,0,7,normalized time-series kmeans (4g)
MLR010,B1,Pombal,ERICSSON,39.950813,-8.671976,13,10,normalized time-series kmeans (4g)
MLR005,B1,Pombal,ERICSSON,39.90285,-8.690267,8,13,normalized time-series kmeans (4g)
MLR009,B1,Pombal,ERICSSON,39.873951,-8.701985,8,13,normalized time-series kmeans (4g)
MLR074,B1,Pombal,ERICSSON,39.890833,-8.661953,10,1,normalized time-series kmeans (4g)
MLR082,B1,Pombal,ERICSSON,39.846596,-8.703133,1,12,normalized time-series kmeans (4g)
MCO028,B1,Pombal,ERICSSON,40.048515,-8.560841,14,11,normalized time-series kmeans (4g)
MLR073,B1,Pombal,ERICSSON,39.909739,-8.62523,12,8,normalized time-series kmeans (4g)
MLR007,B1,Pombal,ERICSSON,39.873816,-8.685241,8,13,normalized time-series kmeans (4g)
MLR078,B1,Pombal,ERICSSON,39.995825,-8.611843,10,1,normalized time-series kmeans (4g)
MCO029,B1,Pombal,ERICSSON,40.062331,-8.623472,4,6,normalized time-series kmeans (4g)
MLR006,B1,Pombal,ERICSSON,39.938193,-8.625289,10,1,normalized time-series kmeans (4g)
MLR004,B1,Pombal,ERICSSON,39.916771,-8.623545,0,7,normalized time-series kmeans (4g)
MPT106,B1,Afurada,ERICSSON,41.134812,-8.625079,5,5,normalized time-series kmeans (4g)
MPT103,B1,Afurada,ERICSSON,41.127661,-8.622618,5,5,normalized time-series kmeans (4g)
MPT102,B1,Afurada,ERICSSON,41.130294,-8.646323,6,0,normalized time-series kmeans (4g)
MPT107,B1,Afurada,ERICSSON,41.123624,-8.63042,5,5,normalized time-series kmeans (4g)
MPT109,B1,Afurada,ERICSSON,41.129624,-8.633507,6,0,normalized time-series kmeans (4g)
MPT108,B1,Afurada,ERICSSON,41.118627,-8.637094,13,10,normalized time-series kmeans (4g)
MPT101,B1,Afurada,ERICSSON,41.130055,-8.665815,14,11,normalized time-series kmeans (4g)
MPT104,B1,Afurada,ERICSSON,41.138221,-8.634663,7,4,normalized time-series kmeans (4g)
MPT096,B1,Afurada,ERICSSON,41.12509,-8.658871,4,6,normalized time-series kmeans (4g)
MPT105,B1,Afurada,ERICSSON,41.14115,-8.624089,9,9,normalized time-series kmeans (4g)
MPT396,B1,Amieira,ERICSSON,41.193346,-8.611747,5,5,normalized time-series kmeans (4g)
MPT392,B1,Amieira,ERICSSON,41.177008,-8.628808,5,5,normalized time-series kmeans (4g)
MPT407,B1,Amieira,ERICSSON,41.189235,-8.627284,3,3,normalized time-series kmeans (4g)
MPT393,B1,Amieira,ERICSSON,41.178881,-8.637155,6,0,normalized time-series kmeans (4g)
MPT394,B1,Amieira,ERICSSON,41.188241,-8.640454,8,13,normalized time-series kmeans (4g)
MPT397,B1,Amieira,ERICSSON,41.184323,-8.63195,4,6,normalized time-series kmeans (4g)
MPT395,B1,Amieira,ERICSSON,41.184492,-8.617331,3,3,normalized time-series kmeans (4g)
MPT406,B1,Amieira,ERICSSON,41.176147,-8.613481,7,4,normalized time-series kmeans (4g)
MPT399,B1,Amieira,ERICSSON,41.179381,-8.624538,3,3,normalized time-series kmeans (4g)
MPT204,B1,Avintes,ERICSSON,41.089776,-8.555159,2,14,normalized time-series kmeans (4g)
MPT206,B1,Avintes,ERICSSON,41.10077,-8.590202,6,0,normalized time-series kmeans (4g)
MPT198,B1,Avintes,ERICSSON,41.10514,-8.591694,11,2,normalized time-series kmeans (4g)
MPT203,B1,Avintes,ERICSSON,41.11394,-8.587857,6,0,normalized time-series kmeans (4g)
MPT197,B1,Avintes,ERICSSON,41.122587,-8.580215,12,8,normalized time-series kmeans (4g)
MPT205,B1,Avintes,ERICSSON,41.097931,-8.597639,8,13,normalized time-series kmeans (4g)
MPT207,B1,Avintes,ERICSSON,41.112686,-8.597608,5,5,normalized time-series kmeans (4g)
MPT196,B1,Avintes,ERICSSON,41.108744,-8.566286,12,8,normalized time-series kmeans (4g)
MPT202,B1,Avintes,ERICSSON,41.105322,-8.550195,8,13,normalized time-series kmeans (4g)
MPT199,B1,Avintes,ERICSSON,41.117172,-8.572579,6,0,normalized time-series kmeans (4g)
MPT200,B1,Avintes,ERICSSON,41.09734,-8.545308,14,11,normalized time-series kmeans (4g)
MPT201,B1,Avintes,ERICSSON,41.103424,-8.579444,6,0,normalized time-series kmeans (4g)
MPT301,B1,Custoia,ERICSSON,41.212956,-8.617285,7,4,normalized time-series kmeans (4g)
MPT308,B1,Custoia,ERICSSON,41.211219,-8.596671,0,7,normalized time-series kmeans (4g)
MPT303,B1,Custoia,ERICSSON,41.212153,-8.633345,12,8,normalized time-series kmeans (4g)
MPT309,B1,Custoia,ERICSSON,41.202367,-8.610548,7,4,normalized time-series kmeans (4g)
MPT307,B1,Custoia,ERICSSON,41.192008,-8.637941,8,13,normalized time-series kmeans (4g)
MPT318,B1,Custoia,ERICSSON,41.199603,-8.635693,5,5,normalized time-series kmeans (4g)
MPT310,B1,Custoia,ERICSSON,41.211495,-8.62785,5,5,normalized time-series kmeans (4g)
MPT304,B1,Custoia,ERICSSON,41.205634,-8.645822,7,4,normalized time-series kmeans (4g)
MAV086,B1,Espinho,ERICSSON,40.987295,-8.613267,7,4,normalized time-series kmeans (4g)
MAV197,B1,Espinho,ERICSSON,40.99541,-8.641,9,9,normalized time-series kmeans (4g)
